frame,time_s,pose_valid,tag_family,tag_id,tx_m,ty_m,tz_m,qx,qy,qz,qw,roll_deg,pitch_deg,yaw_deg,pose_error,hamming,decision_margin,center_px,corners_px_lb_rb_rt_lt
700,23.356666666666666,1,tagStandard41h12,0,-0.012647497766149967,-0.0076850570032758,0.00508344740948284,0.012966002577508524,-0.019265617878631118,0.3198243996089223,0.9471922044441176,0.7019859351710609,-2.5671467799850145,37.299316481068345,1.6048465435843247e-06,0,135.41375732421875,"[2372.739990234375, 1127.50146484375]","[[2727.331298828125, 1222.130859375], [2489.323486328125, 870.6854858398438], [2038.4581298828125, 1038.2919921875], [2240.92041015625, 1417.880615234375]]"
701,23.390033333333335,1,tagStandard41h12,0,-0.012823300227662421,-0.007476695919928751,0.00507948452272626,0.012471647483839696,-0.019213049370575223,0.31910592097693524,0.9474422029550851,0.6521283800044336,-2.542822693640729,37.213379671236666,1.6471002531034607e-06,0,136.37596130371094,"[2373.932373046875, 1127.124755859375]","[[2728.688720703125, 1221.2008056640625], [2489.98974609375, 869.9345092773438], [2039.356201171875, 1038.400146484375], [2242.791259765625, 1417.7420654296875]]"
702,23.4234,1,tagStandard41h12,0,-0.013116980693608919,-0.0069120341433263855,0.00509846950822501,0.01246484313970229,-0.019153249565243228,0.317644393302648,0.947934502020043,0.6574889608689464,-2.5350667709262584,37.03653437215156,1.4823868958370468e-06,0,134.75210571289062,"[2376.2373046875, 1125.701416015625]","[[2731.64794921875, 1218.9183349609375], [2491.083740234375, 868.4044799804688], [2041.480224609375, 1037.901611328125], [2246.42236328125, 1416.53271484375]]"
703,23.456766666666667,1,tagStandard41h12,0,-0.013456179423648077,-0.006036993835420123,0.0052641289461336106,0.01234489563037218,-0.019165942476734865,0.3158584298872456,0.9485324045439975,0.6487546316457888,-2.530862106185751,36.820874787587876,1.5075489731668929e-06,0,135.6562957763672,"[2379.590087890625, 1123.7178955078125]","[[2735.259521484375, 1215.6407470703125], [2492.922607421875, 866.3766479492188], [2044.3175048828125, 1037.0667724609375], [2251.425537109375, 1414.7374267578125]]"
704,23.490133333333333,1,tagStandard41h12,0,-0.013718061966561864,-0.00509227482225454,0.005422137204303289,0.012695988203723441,-0.019638571090609992,0.3143168019428211,0.9490300766706433,0.6740624216358865,-2.5938817433989017,36.63426723055761,1.4918612834930716e-06,0,135.4338836669922,"[2382.697998046875, 1121.3740234375]","[[2738.64599609375, 1212.0797119140625], [2494.71533203125, 864.2924194335938], [2047.1270751953125, 1035.861083984375], [2256.011962890625, 1412.1199951171875]]"
705,23.523500000000002,1,tagStandard41h12,0,-0.013905791030896359,-0.00435875444501762,0.005321989897311388,0.013955590497641484,-0.020167475660870945,0.31337654686703975,0.9493122006447724,0.7948182775671478,-2.6960261555537572,36.51834467977982,1.5667265557235536e-06,0,135.72494506835938,"[2385.1494140625, 1118.9075927734375]","[[2741.131591796875, 1208.882568359375], [2496.305419921875, 862.583740234375], [2049.1318359375, 1033.9786376953125], [2259.27734375, 1409.165771484375]]"
706,23.556866666666668,1,tagStandard41h12,0,-0.014047966708209176,-0.0036452281906599717,0.005241831488766691,0.01567222159449297,-0.020352500503534227,0.31281913358285185,0.9494652952362296,0.9767788087064304,-2.7772471187285133,36.44719326562271,1.4606443091084958e-06,0,136.35031127929688,"[2387.08984375, 1116.587890625]","[[2743.439208984375, 1206.430419921875], [2497.75537109375, 860.9346313476562], [2051.103271484375, 1031.879150390625], [2261.893310546875, 1405.810302734375]]"
707,23.590233333333334,1,tagStandard41h12,0,-0.014182884351290365,-0.0028731554064522907,0.005214409783233623,0.01669492624964175,-0.021118167443429217,0.31203101610925293,0.9496904482130888,1.063165886634315,-2.896395687205315,36.35010917930072,1.4549210620460443e-06,0,137.20816040039062,"[2389.376708984375, 1114.021484375]","[[2745.78076171875, 1203.1187744140625], [2499.223388671875, 859.2576904296875], [2053.18505859375, 1029.97705078125], [2264.8486328125, 1402.8359375]]"
708,23.6236,1,tagStandard41h12,0,-0.01427088131752076,-0.002044242731605682,0.005285191344553248,0.01784431595937212,-0.021086299619785715,0.3107966238592012,0.9500749480719975,1.1933881369207697,-2.9324769856983792,36.19824756618586,1.3803356764429582e-06,0,136.3423614501953,"[2391.434326171875, 1111.5474853515625]","[[2748.103759765625, 1200.0084228515625], [2500.2236328125, 857.3057861328125], [2055.103515625, 1028.130859375], [2268.087890625, 1399.8095703125]]"
709,23.656966666666666,1,tagStandard41h12,0,-0.014353850457834355,-0.0012052127414774118,0.005267621675992625,0.01837272975278207,-0.021224822086943585,0.30895825313966874,0.9506612159679668,1.2518141648268004,-2.9639744586611236,35.97521169231583,1.5126572913329224e-06,0,136.76535034179688,"[2393.67919921875, 1108.845703125]","[[2750.384033203125, 1195.9891357421875], [2501.04150390625, 854.8010864257812], [2056.673583984375, 1026.5147705078125], [2271.947265625, 1396.8924560546875]]"
710,23.690333333333335,1,tagStandard41h12,0,-0.014796271206596368,-0.0003708659618016232,0.0052977700373735,0.01909309876790908,-0.021400533373928915,0.30694624880909993,0.9512946289624326,1.3305645218860969,-3.00582803676968,35.7308842422799,1.449772899161764e-06,0,137.66238403320312,"[2397.285888671875, 1106.786865234375]","[[2754.506591796875, 1192.6903076171875], [2502.940673828125, 853.0546264648438], [2059.762451171875, 1025.6201171875], [2277.33935546875, 1394.8414306640625]]"
711,23.7237,1,tagStandard41h12,0,-0.01554065959528289,0.0005412572802281611,0.005455859270909417,0.019067434840692895,-0.02171084416708997,0.30485335782270234,0.9519608723043043,1.323539801351562,-3.0358788248591626,35.47893153718607,1.3648549334208936e-06,0,138.08091735839844,"[2402.251953125, 1105.3760986328125]","[[2760.17431640625, 1189.849609375], [2506.120361328125, 851.5161743164062], [2064.253662109375, 1025.604736328125], [2284.3310546875, 1393.5814208984375]]"
712,23.757066666666667,1,tagStandard41h12,0,-0.016392984345955,0.0014516251431037738,0.005511232223499185,0.01986549359775942,-0.021494850577378263,0.30199551105118433,0.9528599293011055,1.4274043947220099,-3.0359047595018533,35.13272714605643,1.4001731503738767e-06,0,136.56185913085938,"[2407.776611328125, 1103.90625]","[[2766.336669921875, 1186.78564453125], [2509.305908203125, 850.0003662109375], [2068.73779296875, 1025.5390625], [2292.463623046875, 1392.282470703125]]"
713,23.790433333333333,1,tagStandard41h12,0,-0.017061786032314313,0.0022615065307214593,0.0055115943701193985,0.020668864058532677,-0.021570184904552262,0.2983251044368813,0.9539966756988397,1.5244930568610708,-3.066091318924575,34.689256675749235,1.2732614571470373e-06,0,136.17181396484375,"[2412.219970703125, 1102.1982421875]","[[2771.78369140625, 1182.9639892578125], [2510.82275390625, 848.3711547851562], [2072.2744140625, 1025.839111328125], [2300.0185546875, 1391.0308837890625]]"
714,23.823800000000002,1,tagStandard41h12,0,-0.017168671857022033,0.0032007046929959874,0.005629240636598474,0.021200520736885616,-0.022001828202416245,0.2930968198642626,0.9555944284379709,1.585114890704176,-3.12286299597331,34.06009673603558,1.209838568555232e-06,0,137.82192993164062,"[2414.57080078125, 1099.5325927734375]","[[2775.04248046875, 1176.9434814453125], [2509.34375, 845.55126953125], [2073.6044921875, 1026.3104248046875], [2306.70068359375, 1388.6134033203125]]"
715,23.857166666666668,1,tagStandard41h12,0,-0.017106555023121885,0.004010411822293237,0.005541014545389937,0.021989991490234367,-0.022324698683817215,0.2860832398035342,0.9576922407571495,1.684216347420035,-3.172502066617666,33.217386849493934,1.2583373972334504e-06,0,137.0804443359375,"[2416.074951171875, 1096.4588623046875]","[[2777.4482421875, 1169.465576171875], [2505.84033203125, 842.2461547851562], [2073.412841796875, 1027.232421875], [2313.785888671875, 1386.1380615234375]]"
716,23.890533333333334,1,tagStandard41h12,0,-0.017220183939480663,0.004896368109199424,0.005676951270497164,0.022819185149394225,-0.022467984934725495,0.27897597943594377,0.9597639695986959,1.7945050827036744,-3.202205253542351,32.36511459362663,1.268465428837727e-06,0,137.5332489013672,"[2418.43994140625, 1094.0169677734375]","[[2780.66162109375, 1162.6895751953125], [2503.0498046875, 839.610107421875], [2074.237548828125, 1028.7606201171875], [2321.920166015625, 1384.2352294921875]]"
717,23.9239,1,tagStandard41h12,0,-0.017506240106687228,0.005554829231699923,0.00574920150646521,0.02386556361575615,-0.022910093011462955,0.2712019937496337,0.9619537624531296,1.9222437082341,-3.2688745217251634,31.43443869202682,1.1545993272426183e-06,0,138.26339721679688,"[2420.89599609375, 1092.4677734375]","[[2784.398193359375, 1156.4873046875], [2499.901611328125, 837.8195190429688], [2075.239501953125, 1031.59130859375], [2330.68701171875, 1383.2255859375]]"
718,23.957266666666666,1,tagStandard41h12,0,-0.017677866796384233,0.005806326520305254,0.005678240316677167,0.024495211906957207,-0.02289041784704251,0.2630984480366661,0.9641862994282375,2.020002864739297,-3.2693842418021797,30.467909223091144,9.869060551718239e-07,0,137.32058715820312,"[2421.974365234375, 1091.6602783203125]","[[2786.869384765625, 1151.000732421875], [2495.224853515625, 836.4779052734375], [2074.906005859375, 1035.21875], [2338.2119140625, 1383.462890625]]"
719,23.990633333333335,1,tagStandard41h12,0,-0.017611384168068678,0.00606410786766058,0.005795884103789933,0.023827697665486213,-0.022286660822076875,0.25470147391435916,0.9664691949354707,1.9918653911900945,-3.165290351257103,29.47283087168653,9.884826521248811e-07,0,136.91033935546875,"[2422.219970703125, 1091.0352783203125]","[[2787.910400390625, 1145.3585205078125], [2489.623046875, 834.6534423828125], [2073.628662109375, 1039.2520751953125], [2345.15771484375, 1384.1568603515625]]"
720,24.024,1,tagStandard41h12,0,-0.017568542736947846,0.006406471498478164,0.0056295768847398914,0.02348863131646813,-0.02201476166763516,0.245711223119857,0.9688083553007479,1.9911131272839473,-3.106896939471253,28.408797656812048,8.884462825846663e-07,0,136.9235382080078,"[2422.6279296875, 1089.372802734375]","[[2789.426025390625, 1138.3065185546875], [2483.744384765625, 832.0597534179688], [2072.635986328125, 1042.68115234375], [2352.72900390625, 1383.6611328125]]"
721,24.057366666666667,1,tagStandard41h12,0,-0.01745787737877561,0.007398050301363627,0.005625876419179986,0.022658656076327423,-0.02107852612572922,0.23605981547219018,0.9712456149504188,1.9546331542817157,-2.960211122878144,27.271037247225532,8.8359477540796e-07,0,136.5703887939453,"[2424.265625, 1085.8248291015625]","[[2791.55712890625, 1128.961181640625], [2478.517333984375, 827.6317749023438], [2072.810302734375, 1044.54833984375], [2362.180419921875, 1381.299072265625]]"
722,24.090733333333333,1,tagStandard41h12,0,-0.017184761167623932,0.008896364069939766,0.005708398288253652,0.0219761924403937,-0.020750797030776497,0.22563978639499385,0.9737418231667119,1.9184085432118394,-2.8848720896300915,26.04482600014365,7.795620556567157e-07,0,136.6205596923828,"[2426.1533203125, 1080.5390625]","[[2793.93212890625, 1117.220458984375], [2472.96142578125, 821.9601440429688], [2073.735595703125, 1045.3897705078125], [2372.559326171875, 1376.60498046875]]"
723,24.124100000000002,1,tagStandard41h12,0,-0.016973539929668362,0.010652132475115384,0.005575150313982633,0.021660118362051492,-0.020244744983079956,0.21504951780679127,0.9761530077114852,1.9266503626902178,-2.7994357442544815,24.80088115471016,6.800630346496131e-07,0,136.77037048339844,"[2428.786865234375, 1074.0028076171875]","[[2797.015625, 1104.2886962890625], [2468.01220703125, 815.1825561523438], [2075.513671875, 1044.947021484375], [2383.89501953125, 1370.2119140625]]"
724,24.157466666666668,1,tagStandard41h12,0,-0.01671732575700105,0.012690731472123424,0.005479786105241843,0.02178694164999543,-0.01981266935815718,0.20461703127217284,0.9783990279123375,1.9807627320757102,-2.7332058911572763,23.577297984330716,6.029428070934884e-07,0,139.0941162109375,"[2431.931884765625, 1066.4266357421875]","[[2800.108154296875, 1090.46728515625], [2463.627197265625, 808.0870361328125], [2077.9072265625, 1043.3099365234375], [2395.593505859375, 1362.6097412109375]]"
725,24.190833333333334,1,tagStandard41h12,0,-0.016382608161478848,0.014772642561026741,0.005356140847581514,0.023384945226584544,-0.02035854667900512,0.19467194005546673,0.9803782482638572,2.1761219567317323,-2.809933707217775,22.408680974715338,5.535669030789798e-07,0,138.28225708007812,"[2434.822509765625, 1058.601806640625]","[[2802.74560546875, 1076.7376708984375], [2459.387451171875, 801.5894165039062], [2080.270751953125, 1041.125], [2406.626220703125, 1353.60888671875]]"
726,24.2242,1,tagStandard41h12,0,-0.016028062921157875,0.01666954819044502,0.005345451913400359,0.025982186805352334,-0.02155674795381865,0.18556940660336607,0.9820510312195299,2.469604131522825,-2.9797295131568093,21.336765325831713,5.11903833460157e-07,0,139.10946655273438,"[2437.254150390625, 1051.672119140625]","[[2804.709228515625, 1064.5009765625], [2455.328125, 796.6429443359375], [2082.39013671875, 1039.282958984375], [2416.47314453125, 1344.9013671875]]"
727,24.257566666666666,1,tagStandard41h12,0,-0.015827401913669523,0.0180677646170814,0.005264043056698952,0.028808402645396806,-0.02326919440457148,0.17763562197304722,0.9833993117421995,2.77818702678173,-3.2102784153169006,20.400474807670555,4.544427930049784e-07,0,139.75631713867188,"[2439.203857421875, 1046.546142578125]","[[2806.454345703125, 1054.752685546875], [2451.660400390625, 793.4533081054688], [2084.21923828125, 1038.6136474609375], [2424.870849609375, 1337.7626953125]]"
728,24.290933333333335,1,tagStandard41h12,0,-0.01576407521207012,0.01909398744188113,0.005357980265026872,0.03049926518913979,-0.02437546582525619,0.17008637375361377,0.9846554001030362,2.972641335099385,-3.3467092960716807,19.513912717357098,4.164461605117845e-07,0,140.19383239746094,"[2441.019287109375, 1043.2879638671875]","[[2807.874755859375, 1047.105712890625], [2448.157958984375, 791.5691528320312], [2085.88037109375, 1039.592041015625], [2432.794677734375, 1333.30224609375]]"
729,24.3243,1,tagStandard41h12,0,-0.016021278767031903,0.0195098382112199,0.005188398286732657,0.031047341761082557,-0.024876845839298712,0.16261320585709016,0.9858874937798622,3.050776924938588,-3.390964887835438,18.641855743757663,4.1462685069046363e-07,0,139.19906616210938,"[2442.98193359375, 1041.841064453125]","[[2809.546630859375, 1041.2999267578125], [2444.87939453125, 790.6356811523438], [2087.29443359375, 1042.3662109375], [2440.79296875, 1331.6357421875]]"
730,24.357666666666667,1,tagStandard41h12,0,-0.016460404233089004,0.019709701112192512,0.005338546689114471,0.029711960691838134,-0.02390243849411444,0.15478632669116202,0.9872117634506483,2.943212403916839,-3.232712554945867,17.738805516218925,4.240943005250105e-07,0,139.86009216308594,"[2445.187744140625, 1042.4105224609375]","[[2811.44873046875, 1037.412353515625], [2441.568359375, 790.290771484375], [2089.15966796875, 1047.2691650390625], [2449.356201171875, 1332.771728515625]]"
731,24.391033333333333,1,tagStandard41h12,0,-0.017076188054007135,0.019542100008716423,0.005522120929777404,0.02732742473876044,-0.02243894849896353,0.14631957121635966,0.9886052238009209,2.7243385771355406,-3.00158590456965,16.766615618068762,3.6732293057706165e-07,0,140.11253356933594,"[2447.299072265625, 1044.4512939453125]","[[2813.37109375, 1034.55859375], [2437.725341796875, 791.0050659179688], [2091.05810546875, 1054.0782470703125], [2458.322998046875, 1336.2916259765625]]"
732,24.424400000000002,1,tagStandard41h12,0,-0.017853349335570666,0.019012253323194638,0.0054922765554702106,0.025463507918070935,-0.02138069557823442,0.1376194432799351,0.989926949048473,2.5552948603639387,-2.8280762016328946,15.765955223398999,3.335161625649082e-07,0,139.00808715820312,"[2449.350830078125, 1047.419921875]","[[2815.310302734375, 1032.4913330078125], [2433.6669921875, 792.7678833007812], [2092.758544921875, 1061.96630859375], [2467.403076171875, 1340.52587890625]]"
733,24.457766666666668,1,tagStandard41h12,0,-0.01848377612860577,0.01861307714465367,0.005764282267443662,0.024369053048986507,-0.020290175314155397,0.12881935809925546,0.9911609511164734,2.4717286348097507,-2.665218855111656,14.752727699284325,3.030093025751253e-07,0,138.41107177734375,"[2451.0380859375, 1050.5584716796875]","[[2816.56396484375, 1030.7603759765625], [2429.1962890625, 795.148681640625], [2094.426025390625, 1069.873779296875], [2476.162109375, 1344.349853515625]]"
734,24.491133333333334,1,tagStandard41h12,0,-0.019064909948603246,0.018243389200766534,0.005772757969153872,0.024224006105361975,-0.020358018669701872,0.11980531979489853,0.9922930181921535,2.4784035445655435,-2.648384374518852,13.711363569865052,3.027423983909058e-07,0,139.73086547851562,"[2452.58349609375, 1052.8812255859375]","[[2817.697509765625, 1027.924072265625], [2424.448486328125, 797.3560791015625], [2096.014892578125, 1077.2542724609375], [2484.910888671875, 1346.4803466796875]]"
735,24.5245,1,tagStandard41h12,0,-0.01952183307415748,0.01813281415056339,0.0057105159033114215,0.025275837451524973,-0.021045021285047445,0.11023419159310843,0.9933612948590507,2.6151748419619087,-2.7158709774135152,12.602508395755123,2.812181079769883e-07,0,138.33473205566406,"[2454.19189453125, 1053.8408203125]","[[2818.502197265625, 1023.5230102539062], [2419.429443359375, 799.26220703125], [2097.7607421875, 1083.5028076171875], [2494.1708984375, 1346.623291015625]]"
736,24.557866666666666,1,tagStandard41h12,0,-0.019886465893688463,0.01824536906666519,0.005705323830824982,0.02638271826969434,-0.02212593759219527,0.10081369967438507,0.9943093045025432,2.7548373490301783,-2.8269477658880735,11.510959086124556,2.876185534263953e-07,0,138.68283081054688,"[2455.856201171875, 1054.1368408203125]","[[2819.23876953125, 1018.4519653320312], [2414.57470703125, 800.7139282226562], [2099.862060546875, 1089.09619140625], [2503.327392578125, 1345.5574951171875]]"
737,24.591233333333335,1,tagStandard41h12,0,-0.020203228557748323,0.0184685921564213,0.005912560079271434,0.026657171532217663,-0.022408231605105567,0.09065074604118865,0.9952736852767735,2.8120429244202843,-2.8337227401537803,10.338854044380902,2.449404741172614e-07,0,139.86538696289062,"[2457.68310546875, 1054.3433837890625]","[[2819.361328125, 1012.9765625], [2409.489501953125, 802.1277465820312], [2102.110107421875, 1095.0118408203125], [2513.23388671875, 1345.0618896484375]]"
738,24.6246,1,tagStandard41h12,0,-0.020812531399804393,0.018445133137877417,0.0059825277522449335,0.02648823933123478,-0.022522607354164146,0.08035815119196094,0.9961594615683332,2.8208193088466698,-2.8160356543180978,9.154545930418019,2.7116145646946546e-07,0,139.93545532226562,"[2460.1689453125, 1055.7000732421875]","[[2820.405517578125, 1008.5314331054688], [2404.8388671875, 804.0263671875], [2105.150146484375, 1102.1854248046875], [2523.89111328125, 1345.545654296875]]"
739,24.657966666666667,1,tagStandard41h12,0,-0.021597414011401923,0.01823049268616553,0.0061795320452161665,0.025329252689264142,-0.02178566623505996,0.06981003196455862,0.9970006886366756,2.723566858791978,-2.692581704012062,7.9466114913780395,2.5293227983734076e-07,0,138.1630401611328,"[2462.8984375, 1058.24462890625]","[[2821.65966796875, 1005.1527709960938], [2400.26611328125, 806.6947631835938], [2108.73974609375, 1110.6553955078125], [2535.032470703125, 1347.95654296875]]"
740,24.691333333333333,1,tagStandard41h12,0,-0.022491289461510234,0.017865424697448735,0.0065298791083075024,0.023415226328065634,-0.02058032486823085,0.05976184797039201,0.9977257633896638,2.539421707326575,-2.5141270599075995,6.799889562717119,2.7134517651675164e-07,0,137.70082092285156,"[2465.87939453125, 1061.922119140625]","[[2822.91259765625, 1003.153564453125], [2396.265869140625, 809.97998046875], [2112.517333984375, 1120.0865478515625], [2545.966064453125, 1351.7674560546875]]"
741,24.724700000000002,1,tagStandard41h12,0,-0.02344254654074441,0.017131800244057194,0.0066665256772127,0.02190366182398473,-0.0195260495711604,0.050048471654645085,0.9983156381986007,2.3964934070910258,-2.36003937346847,5.690632643894813,2.7664856098447315e-07,0,138.1964111328125,"[2468.25341796875, 1066.34814453125]","[[2823.855712890625, 1002.1122436523438], [2391.9033203125, 814.1217041015625], [2115.787353515625, 1130.017578125], [2556.035888671875, 1356.3419189453125]]"
742,24.758066666666668,1,tagStandard41h12,0,-0.02426242780528333,0.016546630237203947,0.007046480285947636,0.02022405582966741,-0.018349810469276317,0.040861280366182924,0.9987915837592827,2.230986093213716,-2.1954258683348784,4.642656665245521,3.0355960146529e-07,0,138.11370849609375,"[2470.46630859375, 1070.737060546875]","[[2824.28759765625, 1001.3607177734375], [2387.78369140625, 818.2272338867188], [2118.989501953125, 1139.6536865234375], [2565.409912109375, 1360.6910400390625]]"
743,24.791433333333334,1,tagStandard41h12,0,-0.02499317982899638,0.01588990257409839,0.007170967695961579,0.019452688038965445,-0.01795714387238848,0.03239595712333334,0.9991244346296753,2.1625050141902786,-2.1286393485822046,3.67407533540295,3.6253317732611164e-07,0,137.47377014160156,"[2472.20166015625, 1074.5892333984375]","[[2824.390380859375, 1000.46923828125], [2383.671630859375, 822.2044677734375], [2121.604248046875, 1148.374267578125], [2573.691650390625, 1363.9208984375]]"
744,24.8248,1,tagStandard41h12,0,-0.025657163375088828,0.015315394784005159,0.007178404323861123,0.019142963799198644,-0.017749295707727843,0.024349320467986445,0.9993626068808107,2.1446216129593707,-2.086497402321491,2.7523954954472645,3.5370638916423316e-07,0,137.93515014648438,"[2473.740966796875, 1077.627685546875]","[[2824.383056640625, 999.0599975585938], [2379.74462890625, 825.8671264648438], [2124.15673828125, 1155.95849609375], [2581.543212890625, 1366.3656005859375]]"
745,24.858166666666666,1,tagStandard41h12,0,-0.026226247366204786,0.01493451580475041,0.007351733526788072,0.01842177316558566,-0.017325700548689333,0.017290932272110645,0.9995306308638541,2.077407357688756,-2.0213672563079155,1.9454748457078832,4.3638945683804825e-07,0,138.08827209472656,"[2475.315673828125, 1080.4617919921875]","[[2824.50341796875, 997.9586181640625], [2376.428955078125, 828.883544921875], [2126.839599609375, 1162.7967529296875], [2588.491943359375, 1368.3935546875]]"
746,24.891533333333335,1,tagStandard41h12,0,-0.026800635501525796,0.0146105528650969,0.007397587987984303,0.018022529221623524,-0.017132145105229934,0.01089707048727556,0.9996313980159609,2.044736544018293,-1.9853778211250368,1.213689489564886,4.4589413574778593e-07,0,137.2018585205078,"[2476.97705078125, 1082.6466064453125]","[[2824.85693359375, 996.5807495117188], [2373.72900390625, 831.6214599609375], [2129.564697265625, 1168.5968017578125], [2595.150634765625, 1369.959716796875]]"
747,24.9249,1,tagStandard41h12,0,-0.027372105860320198,0.014357700523478572,0.007475219840103886,0.017284745651033873,-0.016779366839246548,0.004667346571264187,0.9996989078178674,1.9726259204219387,-1.931805410964661,0.5017343941674619,4.0391984064567536e-07,0,137.73812866210938,"[2478.91796875, 1084.5810546875]","[[2825.099609375, 995.060302734375], [2371.483642578125, 834.086669921875], [2132.318603515625, 1174.2099609375], [2601.96630859375, 1371.4810791015625]]"
748,24.958266666666667,1,tagStandard41h12,0,-0.027942370814889428,0.014186353975224598,0.007592656017005183,0.016608746621096893,-0.016171124268157786,-0.0012892247819776483,0.9997304547602028,1.906443948324626,-1.850442840540606,-0.1785651060223017,4.3440696072483216e-07,0,137.84359741210938,"[2480.923583984375, 1086.474365234375]","[[2825.673583984375, 993.7138061523438], [2369.392822265625, 836.3165283203125], [2135.4228515625, 1179.436767578125], [2608.5634765625, 1372.7646484375]]"
749,24.991633333333333,1,tagStandard41h12,0,-0.02858893157236889,0.01400588961662807,0.0077244733966196156,0.01593680263101066,-0.015564969970152331,-0.007592760737143861,0.9997230116467846,1.8404537833668926,-1.7695353540025793,-0.8987158130159285,4.498164326835217e-07,0,137.0783233642578,"[2483.2373046875, 1088.5379638671875]","[[2826.38037109375, 992.3627319335938], [2367.394775390625, 838.8395385742188], [2138.922119140625, 1185.041748046875], [2615.756103515625, 1374.1820068359375]]"
750,25.025000000000002,1,tagStandard41h12,0,-0.029339415496221873,0.013878671559284508,0.007957438173268674,0.015154360788056752,-0.014893258631489076,-0.01433027584904281,0.9996715357508841,1.7614838907970967,-1.681437083255794,-1.6684063883183906,4.6505487243726937e-07,0,136.0700225830078,"[2486.111083984375, 1090.8660888671875]","[[2827.396240234375, 991.0560913085938], [2365.6611328125, 841.6941528320312], [2143.142333984375, 1191.16845703125], [2623.82861328125, 1375.7586669921875]]"
751,25.058366666666668,1,tagStandard41h12,0,-0.030210404454779235,0.013589810117529591,0.008005575816505869,0.014434008413899416,-0.014219865524724087,-0.02153333636597651,0.9995627895487688,1.6892782406214164,-1.593353025983976,-2.491728111085053,4.965971756181148e-07,0,137.45309448242188,"[2489.21435546875, 1093.4730224609375]","[[2828.52587890625, 989.7827758789062], [2363.78662109375, 844.8150024414062], [2147.565673828125, 1197.8775634765625], [2632.491455078125, 1377.5167236328125]]"
752,25.091733333333334,1,tagStandard41h12,0,-0.031071626416579925,0.013257621676210042,0.008186337691246234,0.013507555474271916,-0.01351500308775206,-0.028667790772996003,0.999406347993069,1.5920838943652176,-1.5035849622077762,-3.30702977482079,5.63315964780409e-07,0,136.4971466064453,"[2492.163330078125, 1096.614013671875]","[[2829.495361328125, 989.0279541015625], [2361.800048828125, 848.3717651367188], [2152.0283203125, 1205.0941162109375], [2640.8447265625, 1379.73828125]]"
753,25.1251,1,tagStandard41h12,0,-0.03189668172467859,0.01276357528775762,0.008393784458449684,0.01242336205845318,-0.012632771436083677,-0.03561151687078468,0.9992086333830239,1.4746377497444174,-1.3959044748755245,-4.10024862302033,5.53575713619799e-07,0,135.91943359375,"[2494.57373046875, 1100.2069091796875]","[[2829.91064453125, 988.8253784179688], [2359.548583984375, 852.4298706054688], [2155.9775390625, 1212.6708984375], [2648.567626953125, 1382.79248046875]]"
754,25.158466666666666,1,tagStandard41h12,0,-0.03273743587152115,0.012095357989798045,0.008502709659208978,0.011133661593765106,-0.011828436946189217,-0.04153767126855473,0.9990048806309763,1.3313188935033633,-1.3012073128451478,-4.77698368533434,5.81657046757929e-07,0,136.32603454589844,"[2496.877197265625, 1104.2093505859375]","[[2830.3583984375, 989.5099487304688], [2357.751708984375, 856.4426879882812], [2159.296875, 1220.3187255859375], [2655.3193359375, 1386.3763427734375]]"
755,25.191833333333335,1,tagStandard41h12,0,-0.03350528657027824,0.011393304071765607,0.008598384237060927,0.00989390449479202,-0.010935572977224967,-0.04610328813429217,0.9988278183554532,1.1905486542612238,-1.1994731102992011,-5.297958986577779,6.633113151979164e-07,0,135.3189697265625,"[2498.4990234375, 1108.24609375]","[[2831.128662109375, 990.8169555664062], [2356.1640625, 860.2778930664062], [2162.2119140625, 1226.96630859375], [2660.43603515625, 1390.364013671875]]"
756,25.2252,1,tagStandard41h12,0,-0.03408261611949427,0.010781534196132612,0.008791905998380527,0.008216502459027723,-0.009258322158849275,-0.048996406654401324,0.998722246018932,0.9925252119121062,-1.0134906533953634,-5.62603292483296,6.336678775697869e-07,0,134.22691345214844,"[2499.67041015625, 1111.777587890625]","[[2831.434326171875, 992.7241821289062], [2355.350341796875, 863.0847778320312], [2163.93603515625, 1232.2559814453125], [2663.8125, 1394.62744140625]]"
757,25.258566666666667,1,tagStandard41h12,0,-0.03458654036076395,0.01033351719849483,0.008981000022535893,0.006256055135398879,-0.007399557924866826,-0.05003916353327283,0.9987002505404461,0.7584870131228096,-0.8109792333903794,-5.742099025805615,6.348357450388642e-07,0,133.5505828857422,"[2500.88037109375, 1114.66162109375]","[[2832.398681640625, 994.916259765625], [2355.712646484375, 864.716796875], [2165.286865234375, 1235.87890625], [2665.8193359375, 1398.6478271484375]]"
758,25.291933333333333,1,tagStandard41h12,0,-0.03485497405304086,0.010081329410699395,0.009258333499021118,0.004500832838135372,-0.005774548477141207,-0.05001894884037461,0.9987214335592045,0.5482383297797655,-0.6350838256103769,-5.737334355030864,5.862228902520299e-07,0,133.444091796875,"[2501.4892578125, 1116.649658203125]","[[2832.93017578125, 996.8309326171875], [2356.311767578125, 865.600830078125], [2165.83203125, 1237.9925537109375], [2666.413330078125, 1401.8450927734375]]"
