time,nis,roll,pitch,yaw,gx,gy,gz,gunbx,gunby,gunbz,bgx,bgy,bgz,gmx,gmy,gmz
127283.034526,0.0228,-0.000133,0.000119,0.002412,5.410172e-04,-7.683987e-04,6.963864e-05,-3.492769e-04,-8.249507e-04,1.817083e-04,8.902941e-04,5.655203e-05,-1.120697e-04,8.844797e-04,5.680859e-05,-4.750690e-05
127283.084586,0.1225,-0.000097,0.000134,0.002363,2.309420e-04,1.024857e-04,-4.886922e-05,-6.577464e-04,4.685985e-05,6.140593e-05,8.886884e-04,5.562589e-05,-1.102751e-04,8.842712e-04,5.675121e-05,-4.762861e-05
127283.184585,0.0099,-0.000015,0.000212,0.002265,6.844309e-04,-8.086110e-05,5.770757e-04,-2.012253e-04,-1.331521e-04,6.836329e-04,8.856562e-04,5.229101e-05,-1.065572e-04,8.844313e-04,5.648752e-05,-4.760063e-05
127283.235824,0.0604,-0.000134,0.000187,0.002235,4.970000e-04,5.534614e-04,-2.565459e-04,-3.928953e-04,4.998072e-04,-1.510044e-04,8.898953e-04,5.365421e-05,-1.055416e-04,8.842116e-04,5.685860e-05,-4.784743e-05
127283.334590,0.0106,-0.000201,0.000174,0.002297,8.661720e-04,-3.165155e-04,-2.543468e-04,-2.598037e-05,-3.708017e-04,-1.473123e-04,8.921524e-04,5.428628e-05,-1.070345e-04,8.840938e-04,5.679902e-05,-4.749163e-05
127283.384589,0.0330,-0.000178,0.000183,0.002362,1.063970e-03,-1.751263e-04,-7.904596e-05,1.729116e-04,-2.283983e-04,3.024446e-05,8.910586e-04,5.327193e-05,-1.092904e-04,8.840079e-04,5.636365e-05,-4.742312e-05
127283.435699,0.0505,-0.000199,0.000276,0.002305,1.555158e-03,9.431759e-05,-2.690949e-04,6.626750e-04,4.426883e-05,-1.619613e-04,8.924831e-04,5.004877e-05,-1.071335e-04,8.842046e-04,5.643243e-05,-4.757873e-05
127283.534582,0.0721,-0.000171,0.000301,0.002437,6.834535e-04,2.348341e-04,5.517684e-04,-2.085024e-04,1.854649e-04,6.640983e-04,8.919559e-04,4.936915e-05,-1.123299e-04,8.844013e-04,5.661041e-05,-4.779996e-05
127283.584591,0.0037,-0.000163,0.000352,0.002385,1.158532e-03,-8.093092e-05,-5.365840e-04,2.666362e-04,-1.282638e-04,-4.264738e-04,8.918959e-04,4.733290e-05,-1.101102e-04,8.846614e-04,5.646027e-05,-4.786936e-05
127283.634624,0.0484,-0.000136,0.000348,0.002352,-8.313003e-05,-7.970570e-04,1.258208e-04,-9.743648e-04,-8.442137e-04,2.345517e-04,8.912348e-04,4.715671e-05,-1.087309e-04,8.846705e-04,5.612070e-05,-4.769460e-05
127283.734584,0.0433,-0.000195,0.000298,0.002380,1.213562e-03,2.668783e-04,-2.787640e-04,3.207820e-04,2.176282e-04,-1.694275e-04,8.927804e-04,4.925008e-05,-1.093365e-04,8.845105e-04,5.645445e-05,-4.766510e-05
127283.784609,0.0471,-0.000198,0.000335,0.002422,1.426143e-03,5.236511e-04,8.787733e-05,5.337433e-04,4.756913e-04,1.983439e-04,8.924001e-04,4.795984e-05,-1.104666e-04,8.842317e-04,5.653570e-05,-4.740816e-05
127283.884579,0.1297,-0.000078,0.000259,0.002287,8.303753e-04,-6.866125e-05,-3.834488e-05,-5.759172e-05,-1.191456e-04,6.644076e-05,8.879670e-04,5.048437e-05,-1.047856e-04,8.843482e-04,5.639805e-05,-4.706037e-05
127283.934611,0.0266,-0.000115,0.000237,0.002217,1.164449e-03,2.504897e-04,-3.787888e-04,2.753479e-04,1.993338e-04,-2.764784e-04,8.891009e-04,5.115590e-05,-1.023104e-04,8.842555e-04,5.633847e-05,-4.723170e-05
127284.035809,0.0098,-0.000125,0.000191,0.002492,9.135053e-05,-2.051111e-04,-1.405688e-04,-7.985488e-04,-2.580767e-04,-2.855385e-05,8.898993e-04,5.296564e-05,-1.120150e-04,8.841646e-04,5.623163e-05,-4.727394e-05
127284.134581,0.0132,-0.000147,0.000253,0.002487,1.130502e-03,1.998926e-04,-2.623404e-04,2.409640e-04,1.496133e-04,-1.504799e-04,8.895382e-04,5.027923e-05,-1.118605e-04,8.836111e-04,5.604163e-05,-4.748996e-05
127284.184598,0.1007,-0.000107,0.000228,0.002588,1.326852e-03,2.986607e-04,1.293987e-04,4.388261e-04,2.471298e-04,2.445759e-04,8.880256e-04,5.153091e-05,-1.151772e-04,8.836268e-04,5.627210e-05,-4.727350e-05
127284.235751,0.0189,-0.000155,0.000288,0.002523,4.025078e-04,-8.088554e-04,-2.969852e-04,-4.874385e-04,-8.581017e-04,-1.845190e-04,8.899463e-04,4.924630e-05,-1.124662e-04,8.835692e-04,5.599552e-05,-4.718733e-05
127284.334637,0.0502,-0.000098,0.000247,0.002557,1.548247e-03,-5.462881e-05,-3.854909e-04,6.607901e-04,-1.056189e-04,-2.720092e-04,8.874566e-04,5.099010e-05,-1.134817e-04,8.835181e-04,5.628715e-05,-4.721376e-05
127284.435720,0.0009,-0.000211,0.000207,0.002652,9.261066e-04,-2.234545e-04,-5.289046e-04,3.521127e-05,-2.753198e-04,-4.126794e-04,8.908953e-04,5.186529e-05,-1.162252e-04,8.829910e-04,5.584887e-05,-4.697207e-05
127284.534584,0.0055,-0.000216,0.000257,0.002580,4.373446e-04,4.855681e-04,-3.195698e-05,-4.536082e-04,4.358578e-04,8.175124e-05,8.909528e-04,4.971024e-05,-1.137082e-04,8.828270e-04,5.574260e-05,-4.704829e-05
127284.584592,0.0208,-0.000349,0.000314,0.002698,1.010057e-03,5.295329e-04,1.114393e-04,1.141580e-04,4.812989e-04,2.295221e-04,8.958990e-04,4.823400e-05,-1.180828e-04,8.829125e-04,5.612929e-05,-4.720093e-05
127284.684570,0.0193,-0.000245,0.000363,0.002791,1.492082e-04,4.473279e-05,-2.155482e-04,-7.430025e-04,-1.584299e-06,-9.474599e-05,8.922107e-04,4.631709e-05,-1.208022e-04,8.828333e-04,5.592549e-05,-4.707870e-05
127284.734584,0.0128,-0.000147,0.000329,0.002916,1.132963e-03,-1.481086e-04,-4.200833e-04,2.444791e-04,-1.954429e-04,-2.948697e-04,8.884839e-04,4.733428e-05,-1.252136e-04,8.828842e-04,5.573359e-05,-4.723183e-05
127284.835044,0.0283,-0.000089,0.000188,0.002951,1.141550e-03,4.016177e-04,-7.286051e-04,2.560212e-04,3.497432e-04,-6.025570e-04,8.855289e-04,5.187449e-05,-1.260482e-04,8.822884e-04,5.544035e-05,-4.715597e-05
127284.934579,0.0299,-0.000063,0.000195,0.002855,6.757217e-04,7.347313e-04,2.265961e-04,-2.089541e-04,6.831723e-04,3.490985e-04,8.846758e-04,5.155892e-05,-1.225024e-04,8.819163e-04,5.522026e-05,-4.702301e-05
127284.984592,0.0347,-0.000114,0.000200,0.002835,1.131200e-03,5.167396e-04,-5.123589e-04,2.445506e-04,4.653638e-04,-3.909332e-04,8.866496e-04,5.137582e-05,-1.214257e-04,8.821111e-04,5.517981e-05,-4.698869e-05
127285.035660,0.0456,-0.000070,0.000103,0.002716,1.645619e-03,5.103866e-04,-3.358363e-04,7.607063e-04,4.557296e-04,-2.188852e-04,8.849123e-04,5.465705e-05,-1.169510e-04,8.821256e-04,5.524445e-05,-4.703237e-05
127285.134579,0.0262,-0.000072,0.000127,0.002648,9.798802e-04,-2.633702e-05,-2.954842e-05,9.461703e-05,-8.012494e-05,8.509593e-05,8.852632e-04,5.378792e-05,-1.146444e-04,8.821819e-04,5.513960e-05,-4.720258e-05
127285.184587,0.0675,-0.000091,0.000176,0.002646,3.596949e-04,-3.243345e-04,7.427074e-04,-5.261243e-04,-3.763128e-04,8.569707e-04,8.858192e-04,5.197823e-05,-1.142633e-04,8.819433e-04,5.493330e-05,-4.703281e-05
127285.234611,0.0009,-0.000072,0.000220,0.002662,6.606246e-04,4.193154e-04,1.769589e-04,-2.240426e-04,3.688581e-04,2.912718e-04,8.846671e-04,5.045721e-05,-1.143129e-04,8.816724e-04,5.510157e-05,-4.686394e-05
127285.334583,0.0093,-0.000154,0.000233,0.002711,8.595223e-04,-1.628567e-04,5.611234e-04,-2.757062e-05,-2.123609e-04,6.773149e-04,8.870929e-04,4.950424e-05,-1.161915e-04,8.814021e-04,5.465239e-05,-4.706260e-05
127285.384584,0.0021,-0.000158,0.000183,0.002732,1.634169e-03,3.666762e-04,1.553343e-04,7.470098e-04,3.157118e-04,2.719036e-04,8.871594e-04,5.096438e-05,-1.165693e-04,8.814047e-04,5.455699e-05,-4.696973e-05
127285.435730,0.0093,-0.000165,0.000188,0.002793,4.984486e-04,-8.026071e-04,2.193530e-04,-3.892318e-04,-8.534040e-04,3.378593e-04,8.876804e-04,5.079686e-05,-1.185063e-04,8.813876e-04,5.436726e-05,-4.693788e-05
127285.534596,0.0560,-0.000213,0.000207,0.003064,3.683517e-04,-2.851170e-04,-4.391597e-04,-5.208231e-04,-3.350140e-04,-3.112796e-04,8.891749e-04,4.989697e-05,-1.278802e-04,8.812620e-04,5.428513e-05,-4.721956e-05
127285.635564,0.0179,-0.000176,0.000152,0.003037,1.364935e-03,1.522800e-04,-4.445877e-04,4.775530e-04,1.004472e-04,-3.175057e-04,8.873818e-04,5.183274e-05,-1.270820e-04,8.810983e-04,5.425198e-05,-4.757150e-05
127285.734616,0.0354,-0.000240,0.000182,0.002999,4.456873e-04,-4.301888e-04,4.185125e-04,-4.439077e-04,-4.809929e-04,5.444271e-04,8.895950e-04,5.080410e-05,-1.259146e-04,8.809697e-04,5.415877e-05,-4.768139e-05
127285.834602,0.0401,-0.000233,0.000218,0.002989,-7.243116e-06,-4.665265e-05,-3.824365e-04,-8.969358e-04,-9.573955e-05,-2.574368e-04,8.896927e-04,4.908690e-05,-1.249998e-04,8.811207e-04,5.389509e-05,-4.758692e-05
127285.934582,0.0547,-0.000332,0.000191,0.002941,8.893151e-04,7.086037e-06,-1.713913e-04,-3.249362e-06,-4.301665e-05,-4.819373e-05,8.925644e-04,5.010269e-05,-1.231976e-04,8.808153e-04,5.396542e-05,-4.760732e-05
127285.984622,0.0045,-0.000182,0.000160,0.003036,5.942323e-04,-9.074141e-04,-3.045600e-04,-2.934010e-04,-9.586086e-04,-1.783986e-04,8.876333e-04,5.119445e-05,-1.261613e-04,8.809329e-04,5.382974e-05,-4.753474e-05
127286.035640,0.0193,-0.000083,0.000198,0.003079,1.292905e-03,1.022344e-03,-1.378287e-04,4.086332e-04,9.722868e-04,-1.000297e-05,8.842718e-04,5.005727e-05,-1.278257e-04,8.810427e-04,5.407715e-05,-4.770442e-05
127286.134583,0.0389,-0.000196,0.000204,0.003359,9.298940e-04,-5.262168e-04,2.288301e-04,4.176180e-05,-5.759949e-04,3.658265e-04,8.881322e-04,4.977815e-05,-1.369964e-04,8.809683e-04,5.376511e-05,-4.759435e-05
127286.184634,0.0134,-0.000237,0.000120,0.003212,1.144569e-03,3.064624e-04,2.890265e-05,2.550116e-04,2.542048e-04,1.610023e-04,8.895578e-04,5.225760e-05,-1.320996e-04,8.810350e-04,5.362514e-05,-4.777250e-05
127286.284582,0.0083,-0.000253,0.000130,0.003226,5.730440e-04,-9.355837e-04,3.196221e-04,-3.177367e-04,-9.878770e-04,4.521985e-04,8.907806e-04,5.229321e-05,-1.325764e-04,8.814188e-04,5.365559e-05,-4.790477e-05
127286.384605,0.0856,-0.000162,0.000176,0.003453,1.182199e-03,-5.728869e-04,-1.198169e-04,2.946550e-04,-6.231999e-04,1.963377e-05,8.875437e-04,5.031304e-05,-1.394506e-04,8.813056e-04,5.342130e-05,-4.759952e-05
127286.434616,0.0108,-0.000161,0.000208,0.003641,2.499311e-04,-4.869294e-04,-7.314675e-05,-6.378931e-04,-5.362347e-04,7.249917e-05,8.878243e-04,4.930533e-05,-1.456459e-04,8.812918e-04,5.337387e-05,-4.756028e-05
127286.534583,0.0756,-0.000226,0.000204,0.003774,1.007439e-03,-2.825164e-04,-2.538930e-04,1.176770e-04,-3.320669e-04,-1.040347e-04,8.897620e-04,4.955045e-05,-1.498583e-04,8.812566e-04,5.345677e-05,-4.761611e-05
127286.584610,0.0006,-0.000169,0.000275,0.003717,1.384552e-03,2.903006e-04,2.045177e-04,4.968227e-04,2.431804e-04,3.525992e-04,8.877295e-04,4.712022e-05,-1.480816e-04,8.812633e-04,5.352873e-05,-4.772915e-05
127286.635700,0.0506,-0.000224,0.000349,0.003843,3.393618e-04,-1.964368e-04,6.002187e-05,-5.503147e-04,-2.411233e-04,2.124248e-04,8.896765e-04,4.468652e-05,-1.524030e-04,8.811630e-04,5.348410e-05,-4.791942e-05
127286.734584,0.0920,-0.000223,0.000273,0.003918,5.054474e-04,1.955990e-04,-9.798278e-05,-3.841441e-04,1.483166e-04,5.712274e-05,8.895914e-04,4.728246e-05,-1.551055e-04,8.811767e-04,5.357100e-05,-4.834407e-05
127286.784618,0.0320,-0.000321,0.000214,0.003941,2.515543e-04,-1.667662e-04,6.672568e-04,-6.408480e-04,-2.164243e-04,8.227094e-04,8.924024e-04,4.965808e-05,-1.554526e-04,8.808215e-04,5.376243e-05,-4.806501e-05
127286.834642,0.0101,-0.000298,0.000169,0.003930,3.622605e-04,-2.670005e-04,-7.471580e-04,-5.296073e-04,-3.183957e-04,-5.926219e-04,8.918679e-04,5.139523e-05,-1.545361e-04,8.808448e-04,5.387628e-05,-4.793341e-05
127286.934595,0.0062,-0.000260,0.000232,0.003912,1.188587e-03,-8.295550e-05,-1.036900e-04,2.984494e-04,-1.324198e-04,5.007516e-05,8.901373e-04,4.946428e-05,-1.537652e-04,8.806212e-04,5.383306e-05,-4.775751e-05
127286.984618,0.0231,-0.000181,0.000270,0.003926,5.027770e-04,-1.558928e-04,4.350582e-04,-3.852589e-04,-2.042853e-04,5.892776e-04,8.880359e-04,4.839247e-05,-1.542193e-04,8.808671e-04,5.394988e-05,-4.776461e-05
127287.084581,0.0228,-0.000166,0.000210,0.003734,1.517040e-04,-7.361624e-04,-1.647591e-04,-7.358239e-04,-7.862709e-04,-1.738294e-05,8.875279e-04,5.010852e-05,-1.473761e-04,8.807737e-04,5.375159e-05,-4.794097e-05
127287.134581,0.0348,-0.000128,0.000209,0.003601,8.112116e-04,-5.382595e-05,2.945069e-04,-7.490513e-05,-1.040855e-04,4.371728e-04,8.861167e-04,5.025954e-05,-1.426659e-04,8.807871e-04,5.395125e-05,-4.775045e-05
127287.235731,0.0087,-0.000150,0.000233,0.003619,4.771730e-04,-1.148427e-04,5.015029e-04,-4.105788e-04,-1.640611e-04,6.444610e-04,8.877518e-04,4.921848e-05,-1.429581e-04,8.813785e-04,5.377127e-05,-4.770666e-05
127287.334581,0.0258,-0.000219,0.000297,0.003666,6.158569e-04,3.124139e-05,-3.221529e-04,-2.742031e-04,-1.600021e-05,-1.785912e-04,8.900600e-04,4.724160e-05,-1.435617e-04,8.814369e-04,5.387089e-05,-4.740366e-05
127287.435800,0.0439,-0.000186,0.000240,0.003469,1.633576e-03,9.324072e-04,-4.502949e-05,7.448409e-04,8.836175e-04,9.143978e-05,8.887349e-04,4.878979e-05,-1.364693e-04,8.814625e-04,5.378855e-05,-4.706749e-05
127287.534616,0.0163,-0.000153,0.000234,0.003416,3.967133e-04,-9.679596e-05,1.266760e-04,-4.907676e-04,-1.460156e-04,2.615730e-04,8.874809e-04,4.921960e-05,-1.348970e-04,8.811561e-04,5.377264e-05,-4.732657e-05
127287.584629,0.0046,-0.000091,0.000122,0.003438,5.471607e-04,4.605924e-05,-3.942699e-05,-3.377085e-04,-6.727675e-06,9.594848e-05,8.848692e-04,5.278691e-05,-1.353755e-04,8.809413e-04,5.398616e-05,-4.730298e-05
127287.635780,0.0205,-0.000161,0.000154,0.003418,-2.169095e-04,-1.164606e-03,4.004309e-04,-1.103862e-03,-1.216608e-03,5.348550e-04,8.869523e-04,5.200225e-05,-1.344241e-04,8.806838e-04,5.394536e-05,-4.716336e-05
127287.734583,0.0164,-0.000189,0.000168,0.003448,1.145617e-03,9.070476e-05,-4.153884e-06,2.588556e-04,3.957864e-05,1.311195e-04,8.867611e-04,5.112612e-05,-1.352734e-04,8.801668e-04,5.386102e-05,-4.733577e-05
127287.784586,0.0194,-0.000184,0.000159,0.003411,6.539923e-04,-2.456202e-04,2.775248e-04,-2.331825e-04,-2.971419e-04,4.116396e-04,8.871748e-04,5.152169e-05,-1.341148e-04,8.804911e-04,5.387758e-05,-4.741684e-05
127287.834630,0.0367,-0.000180,0.000253,0.003320,1.906999e-03,9.332101e-04,9.738937e-05,1.020384e-03,8.850054e-04,2.284358e-04,8.866148e-04,4.820466e-05,-1.310464e-04,8.804049e-04,5.387824e-05,-4.743403e-05
127287.934578,0.0052,-0.000152,0.000301,0.003178,2.785371e-04,4.092273e-04,1.090831e-04,-6.069681e-04,3.624514e-04,2.351383e-04,8.855052e-04,4.677591e-05,-1.260552e-04,8.800005e-04,5.386332e-05,-4.734351e-05
127287.984580,0.0496,-0.000128,0.000252,0.003251,2.158274e-04,-2.129302e-04,-9.852384e-05,-6.687018e-04,-2.614012e-04,2.943048e-05,8.845292e-04,4.847100e-05,-1.279543e-04,8.799498e-04,5.385928e-05,-4.726480e-05
127288.035627,0.0328,-0.000177,0.000207,0.003151,1.078090e-04,1.132719e-05,-2.239781e-04,-7.782133e-04,-3.839304e-05,-9.911933e-05,8.860223e-04,4.972023e-05,-1.248588e-04,8.798750e-04,5.375701e-05,-4.745405e-05
127288.134577,0.0231,-0.000173,0.000162,0.003193,8.281238e-04,-1.451241e-04,3.029717e-04,-5.802466e-05,-1.964501e-04,4.291654e-04,8.861485e-04,5.132600e-05,-1.261937e-04,8.801852e-04,5.369376e-05,-4.748056e-05
127288.235786,0.0366,-0.000221,0.000225,0.003189,5.806885e-04,4.127355e-04,-2.561096e-04,-3.068115e-04,3.635056e-04,-1.306100e-04,8.875000e-04,4.922987e-05,-1.254997e-04,8.800355e-04,5.372291e-05,-4.733844e-05
127288.334581,0.0146,-0.000160,0.000295,0.003352,1.178970e-03,-8.388052e-05,7.105235e-05,2.933056e-04,-1.311993e-04,2.014284e-04,8.856643e-04,4.731874e-05,-1.303761e-04,8.802135e-04,5.385552e-05,-4.721071e-05
127288.384630,0.0158,-0.000123,0.000303,0.003428,1.481540e-03,2.612583e-04,-5.192180e-04,5.966653e-04,2.141866e-04,-3.863000e-04,8.848749e-04,4.707172e-05,-1.329180e-04,8.805407e-04,5.389911e-05,-4.748223e-05
127288.484585,0.0774,-0.000141,0.000316,0.003745,6.086661e-04,-3.926293e-04,-2.634575e-04,-2.771982e-04,-4.395916e-04,-1.206787e-04,8.858643e-04,4.696235e-05,-1.427788e-04,8.806941e-04,5.395810e-05,-4.757018e-05
127288.584586,0.0113,-0.000126,0.000219,0.003743,1.403000e-03,2.500184e-04,-2.010619e-05,5.174723e-04,2.001155e-04,1.224153e-04,8.855281e-04,4.990288e-05,-1.425215e-04,8.809386e-04,5.396314e-05,-4.763865e-05
127288.634623,0.0462,-0.000098,0.000214,0.003767,1.275958e-03,4.975410e-04,1.622982e-04,3.911972e-04,4.473423e-04,3.051204e-04,8.847606e-04,5.019873e-05,-1.428222e-04,8.810050e-04,5.409812e-05,-4.740647e-05
127288.734606,0.0262,-0.000117,0.000214,0.003642,1.005694e-03,-1.921258e-04,-6.257005e-05,1.201052e-04,-2.425635e-04,7.600309e-05,8.855884e-04,5.043761e-05,-1.385731e-04,8.811301e-04,5.415020e-05,-4.745217e-05
127288.834655,0.0150,-0.000131,0.000205,0.003684,9.024050e-04,3.461162e-04,1.362404e-04,1.635614e-05,2.946627e-04,2.759337e-04,8.860489e-04,5.145353e-05,-1.396933e-04,8.810205e-04,5.453648e-05,-4.744689e-05
127288.934608,0.0038,-0.000176,0.000245,0.003662,1.181012e-03,4.919734e-04,-4.871912e-04,2.938296e-04,4.420391e-04,-3.486299e-04,8.871824e-04,4.993434e-05,-1.385614e-04,8.809831e-04,5.452986e-05,-4.741050e-05
127289.034519,0.0080,-0.000185,0.000170,0.003531,1.187731e-03,1.995435e-04,-1.289624e-04,3.007120e-04,1.470736e-04,5.780089e-06,8.870195e-04,5.246990e-05,-1.347425e-04,8.806921e-04,5.460379e-05,-4.771818e-05
127289.084615,0.0204,-0.000088,0.000172,0.003561,6.641676e-04,1.303412e-04,-1.556310e-04,-2.200027e-04,7.824456e-05,-2.039370e-05,8.841703e-04,5.209663e-05,-1.352373e-04,8.807365e-04,5.437818e-05,-4.751360e-05
127289.184589,0.0364,-0.000113,0.000197,0.003565,7.496189e-05,-3.548953e-04,-9.883800e-05,-8.099985e-04,-4.062347e-04,3.581942e-05,8.849604e-04,5.133945e-05,-1.346574e-04,8.806481e-04,5.432420e-05,-4.722055e-05
127289.284609,0.0924,-0.000145,0.000196,0.003497,-2.480113e-05,-4.886224e-04,-4.077089e-05,-9.106051e-04,-5.401158e-04,9.192887e-05,8.858040e-04,5.149341e-05,-1.326998e-04,8.803231e-04,5.426769e-05,-4.742510e-05
127289.384582,0.0353,-0.000242,0.000180,0.003375,1.743200e-03,5.760285e-04,-6.923721e-05,8.545501e-04,5.242798e-04,5.990703e-05,8.886498e-04,5.174867e-05,-1.291442e-04,8.805035e-04,5.425450e-05,-4.776735e-05
127289.484582,0.0253,-0.000238,0.000158,0.003329,1.172250e-03,4.749739e-04,-4.206243e-04,2.836037e-04,4.222337e-04,-2.930476e-04,8.886467e-04,5.274016e-05,-1.275768e-04,8.803905e-04,5.428186e-05,-4.792211e-05
127289.534594,0.0055,-0.000218,0.000203,0.003313,8.985130e-04,-4.668232e-04,-5.431465e-05,1.028398e-05,-5.182338e-04,7.290446e-05,8.882290e-04,5.141055e-05,-1.272191e-04,8.804983e-04,5.417712e-05,-4.806137e-05
127289.634514,0.0439,-0.000236,0.000137,0.003228,-2.146930e-04,-7.218333e-04,-1.160644e-04,-1.103204e-03,-7.751211e-04,7.964538e-06,8.885112e-04,5.328786e-05,-1.240289e-04,8.801694e-04,5.403388e-05,-4.787736e-05
127289.684580,0.0911,-0.000186,0.000196,0.002981,1.611358e-03,4.928810e-04,-1.944471e-04,7.245669e-04,4.416717e-04,-7.815248e-05,8.867909e-04,5.120932e-05,-1.162947e-04,8.803183e-04,5.404036e-05,-4.791229e-05
127289.734592,0.0412,-0.000190,0.000252,0.002982,1.096573e-03,-4.218461e-05,-5.410521e-05,2.096775e-04,-9.192627e-05,6.239413e-05,8.868954e-04,4.974166e-05,-1.164993e-04,8.802479e-04,5.412658e-05,-4.807589e-05
127289.784623,0.0667,-0.000164,0.000281,0.003007,1.290217e-03,4.017224e-04,-5.866052e-04,4.043794e-04,3.529927e-04,-4.695406e-04,8.858378e-04,4.872977e-05,-1.170645e-04,8.802736e-04,5.416895e-05,-4.816933e-05
127289.834645,0.0320,-0.000123,0.000215,0.003006,5.569869e-04,1.553692e-04,-2.975263e-04,-3.273658e-04,1.046742e-04,-1.804814e-04,8.843528e-04,5.069499e-05,-1.170449e-04,8.800533e-04,5.418033e-05,-4.828746e-05
127289.934604,0.0109,-0.000104,0.000217,0.002917,1.162145e-03,-1.340587e-04,1.209862e-04,2.781407e-04,-1.846122e-04,2.353679e-04,8.840042e-04,5.055350e-05,-1.143817e-04,8.803283e-04,5.407292e-05,-4.842543e-05
127289.984602,0.0077,-0.000056,0.000225,0.002740,9.819397e-04,-7.242767e-04,3.780383e-05,9.931606e-05,-7.746206e-04,1.463417e-04,8.826236e-04,5.034382e-05,-1.085379e-04,8.803433e-04,5.401207e-05,-4.819060e-05
127290.084610,0.0127,-0.000036,0.000235,0.002746,1.255660e-03,1.092751e-04,-2.701246e-04,3.740009e-04,5.920050e-05,-1.613998e-04,8.816588e-04,5.007456e-05,-1.087248e-04,8.801463e-04,5.414056e-05,-4.839076e-05
127290.184584,0.0331,-0.000046,0.000244,0.002696,1.076240e-03,4.547455e-04,1.949707e-04,1.942617e-04,4.048860e-04,3.018430e-04,8.819781e-04,4.985956e-05,-1.068723e-04,8.801313e-04,5.423906e-05,-4.818355e-05
127290.234609,0.0078,-0.000058,0.000208,0.002642,1.194783e-03,7.315548e-04,-2.210809e-04,3.128543e-04,6.805503e-04,-1.159506e-04,8.819283e-04,5.100448e-05,-1.051303e-04,8.798561e-04,5.432249e-05,-4.823634e-05
127290.284616,0.0507,-0.000100,0.000191,0.002538,7.638783e-04,2.057569e-04,-1.803449e-04,-1.191701e-04,1.541667e-04,-7.812146e-05,8.830483e-04,5.159019e-05,-1.022234e-04,8.796942e-04,5.427188e-05,-4.847334e-05
127290.384588,0.0219,-0.000107,0.000235,0.002413,8.938529e-04,-2.874557e-05,3.530103e-04,1.063305e-05,-7.912024e-05,4.511460e-04,8.832199e-04,5.037467e-05,-9.813570e-05,8.797001e-04,5.431831e-05,-4.830030e-05
127290.434614,0.0404,-0.000151,0.000244,0.002332,8.349830e-04,5.339311e-04,-9.545031e-04,-4.965207e-05,4.839999e-04,-8.592667e-04,8.846350e-04,4.993127e-05,-9.523643e-05,8.797728e-04,5.426877e-05,-4.824658e-05
127290.534587,0.0840,-0.000087,0.000187,0.002330,6.616194e-04,1.285959e-04,1.855983e-04,-2.213845e-04,7.673326e-05,2.809911e-04,8.830039e-04,5.186260e-05,-9.539276e-05,8.799515e-04,5.436617e-05,-4.829417e-05
127290.584588,0.0125,-0.000094,0.000136,0.002421,6.469237e-04,-4.230678e-05,1.126226e-03,-2.363542e-04,-9.554297e-05,1.224218e-03,8.832780e-04,5.323619e-05,-9.799227e-05,8.799910e-04,5.423526e-05,-4.811522e-05
127290.684585,0.0131,-0.000101,0.000164,0.002395,7.173129e-04,-5.165651e-04,-2.712765e-04,-1.664670e-04,-5.692492e-04,-1.746177e-04,8.837799e-04,5.268406e-05,-9.665883e-05,8.802037e-04,5.435275e-05,-4.802517e-05
127290.784593,0.0216,-0.000108,0.000226,0.002512,1.562715e-03,1.228817e-03,3.872013e-04,6.787623e-04,1.178565e-03,4.869016e-04,8.839531e-04,5.025147e-05,-9.970029e-05,8.803219e-04,5.419212e-05,-4.769565e-05
127290.834747,0.0583,-0.000087,0.000226,0.002377,1.570604e-03,7.013780e-04,-4.111996e-04,6.870478e-04,6.507532e-04,-3.157574e-04,8.835565e-04,5.062482e-05,-9.544214e-05,8.804832e-04,5.436677e-05,-4.772750e-05
127290.934587,0.0261,-0.000085,0.000181,0.001954,1.727771e-03,7.349581e-04,-3.108257e-04,8.440124e-04,6.831208e-04,-2.274284e-04,8.837588e-04,5.183738e-05,-8.339731e-05,8.807125e-04,5.426534e-05,-4.818492e-05
127290.984600,0.0507,-0.000108,0.000144,0.001897,1.065907e-03,2.424786e-04,-5.455725e-04,1.816236e-04,1.892798e-04,-4.633426e-04,8.842838e-04,5.319880e-05,-8.222992e-05,8.805043e-04,5.439374e-05,-4.859745e-05
127291.084581,0.0522,-0.000158,0.000267,0.001919,4.896172e-04,2.626721e-04,-2.395988e-04,-3.962790e-04,2.129540e-04,-1.569052e-04,8.858962e-04,4.971806e-05,-8.269358e-05,8.805199e-04,5.448677e-05,-4.849946e-05
127291.134583,0.0147,-0.000187,0.000232,0.001939,3.071081e-04,-7.953640e-04,2.186898e-04,-5.795612e-04,-8.463199e-04,3.019236e-04,8.866693e-04,5.095593e-05,-8.323380e-05,8.804499e-04,5.445883e-05,-4.841377e-05
127291.184583,0.0275,-0.000206,0.000227,0.001885,6.920580e-04,-8.582482e-04,-6.291912e-05,-1.953563e-04,-9.090983e-04,1.861620e-05,8.874143e-04,5.085011e-05,-8.153532e-05,8.806467e-04,5.427353e-05,-4.840975e-05
127291.284579,0.0505,-0.000188,0.000245,0.002124,1.467822e-04,2.345548e-04,1.727876e-05,-7.397234e-04,1.842930e-04,1.054222e-04,8.865056e-04,5.026183e-05,-8.814340e-05,8.803108e-04,5.438434e-05,-4.817232e-05
